               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.022349,            0.034388,            0.001091,             0.95308,             0.96976,             0.98434,             0.75254,            0.024822,            0.031196,          0.00056722,           0.0022285,           0.0022285,           0.0022285
                 159,            0.023346,            0.035047,           0.0012621,             0.98056,             0.94712,             0.99063,             0.74962,            0.024651,            0.029413,          0.00050161,            0.002179,            0.002179,            0.002179
                 160,            0.023231,            0.035171,           0.0012737,             0.92054,             0.98339,             0.98868,             0.73686,            0.024134,            0.028461,          0.00051853,           0.0021295,           0.0021295,           0.0021295
                 161,            0.022789,            0.034167,           0.0011681,             0.93098,             0.96556,             0.98729,             0.74753,             0.02457,            0.029166,          0.00055667,             0.00208,             0.00208,             0.00208
                 162,            0.022128,            0.031955,            0.001137,             0.99892,             0.94881,             0.98613,             0.74259,            0.024778,              0.0328,          0.00073118,           0.0020305,           0.0020305,           0.0020305
                 163,             0.02217,            0.031931,           0.0010738,             0.94444,             0.97561,             0.98709,             0.74606,            0.024963,            0.032232,          0.00056632,            0.001981,            0.001981,            0.001981
                 164,            0.021921,            0.031487,           0.0010526,             0.94517,             0.96875,             0.98306,             0.74263,            0.025424,            0.032346,          0.00053174,           0.0019315,           0.0019315,           0.0019315
                 165,            0.022356,            0.031429,           0.0010982,             0.98803,             0.96563,             0.98487,             0.73112,            0.025486,            0.035203,          0.00067387,            0.001882,            0.001882,            0.001882
                 166,            0.022392,            0.031335,           0.0011158,             0.94728,             0.96113,             0.98675,             0.75135,             0.02536,             0.03474,          0.00068901,           0.0018325,           0.0018325,           0.0018325
                 167,            0.022349,            0.031863,           0.0010599,             0.91269,             0.97791,             0.98742,             0.73287,            0.024879,            0.033153,          0.00070913,            0.001783,            0.001783,            0.001783
                 168,            0.021867,            0.030884,           0.0010018,             0.94817,             0.98225,             0.99168,             0.74022,            0.025009,            0.032259,          0.00048066,           0.0017335,           0.0017335,           0.0017335
                 169,            0.021507,            0.030891,           0.0010428,             0.93475,             0.97961,              0.9839,             0.74338,            0.024699,              0.0326,           0.0005695,            0.001684,            0.001684,            0.001684
                 170,            0.021469,            0.030721,           0.0010068,             0.99243,             0.94156,               0.986,             0.75367,            0.024841,            0.033923,          0.00060035,           0.0016345,           0.0016345,           0.0016345
                 171,            0.022538,            0.031509,           0.0011291,             0.95174,             0.96882,             0.98622,             0.74599,            0.025172,              0.0344,          0.00059529,            0.001585,            0.001585,            0.001585
                 172,            0.022445,            0.031764,           0.0011507,              0.9278,             0.97455,             0.98552,             0.74351,            0.024569,            0.032025,          0.00052217,           0.0015355,           0.0015355,           0.0015355
                 173,            0.021951,            0.030737,           0.0010766,             0.94538,             0.94572,             0.98658,             0.74714,            0.024809,            0.032075,          0.00055233,            0.001486,            0.001486,            0.001486
                 174,            0.023146,            0.035277,           0.0012229,             0.94655,             0.97767,             0.98631,             0.75174,            0.024828,            0.031617,           0.0005954,           0.0014365,           0.0014365,           0.0014365
                 175,            0.022399,            0.035026,           0.0011488,             0.94792,              0.9693,             0.98717,             0.74798,             0.02468,            0.031416,          0.00053568,            0.001387,            0.001387,            0.001387
                 176,            0.022846,            0.034231,           0.0011506,             0.99262,             0.89879,             0.98173,              0.7394,            0.024823,            0.031285,          0.00057389,           0.0013375,           0.0013375,           0.0013375
                 177,            0.022865,            0.035806,           0.0011624,             0.93433,             0.97552,             0.98332,             0.74087,            0.024655,            0.030624,          0.00054747,            0.001288,            0.001288,            0.001288
                 178,            0.022647,            0.035628,           0.0012468,             0.92547,             0.98243,             0.98708,             0.74856,            0.024629,            0.030077,          0.00054328,           0.0012385,           0.0012385,           0.0012385
                 179,            0.022663,            0.035597,           0.0011864,             0.99995,             0.89317,             0.98546,             0.74917,            0.023819,            0.028173,          0.00050723,            0.001189,            0.001189,            0.001189
                 180,            0.022881,            0.036961,           0.0012394,             0.99342,             0.90233,             0.98587,             0.74528,            0.024068,            0.027167,          0.00048295,           0.0011395,           0.0011395,           0.0011395
                 181,              0.0229,            0.036566,           0.0012278,                   1,             0.94184,             0.99324,             0.75925,            0.024068,            0.027335,          0.00047921,             0.00109,             0.00109,             0.00109
                 182,            0.022482,            0.035933,            0.001253,             0.89281,             0.99946,             0.98673,             0.74696,            0.023884,            0.026731,          0.00050945,           0.0010405,           0.0010405,           0.0010405
                 183,            0.022195,             0.03582,           0.0012256,             0.94482,             0.98712,             0.99442,             0.76413,            0.024131,            0.027984,          0.00051939,            0.000991,            0.000991,            0.000991
                 184,            0.022206,            0.035534,           0.0011448,             0.95413,             0.96642,             0.98963,             0.76668,            0.023598,            0.027051,          0.00054754,           0.0009415,           0.0009415,           0.0009415
                 185,            0.022297,            0.034905,           0.0011426,             0.95788,             0.96759,             0.98955,             0.75566,            0.023906,            0.027576,          0.00056908,            0.000892,            0.000892,            0.000892
                 186,            0.022868,            0.036861,           0.0012168,             0.95473,             0.95728,             0.99411,             0.76082,            0.024182,            0.027321,          0.00055274,           0.0008425,           0.0008425,           0.0008425
                 187,            0.022897,            0.036992,           0.0012705,             0.95151,             0.99462,             0.99016,             0.76056,            0.024209,            0.026956,           0.0005062,            0.000793,            0.000793,            0.000793
                 188,            0.023015,            0.036543,           0.0011793,             0.94534,             0.98365,             0.99455,             0.76851,              0.0243,            0.027435,           0.0004799,           0.0007435,           0.0007435,           0.0007435
                 189,            0.022764,            0.036324,           0.0012636,             0.95216,             0.97299,              0.9898,             0.76613,            0.024153,            0.027591,          0.00044758,            0.000694,            0.000694,            0.000694
                 190,            0.022652,            0.035552,           0.0012206,             0.94153,             0.98894,             0.99042,             0.76425,             0.02374,            0.026948,          0.00045879,           0.0006445,           0.0006445,           0.0006445
                 191,            0.022507,            0.035907,           0.0011679,             0.94896,             0.99142,             0.98522,             0.75591,            0.023843,            0.027662,           0.0004252,            0.000595,            0.000595,            0.000595
                 192,            0.022268,            0.035335,            0.001187,             0.94283,             0.97944,             0.98498,             0.74749,            0.023902,            0.028363,          0.00042477,           0.0005455,           0.0005455,           0.0005455
                 193,            0.022964,            0.036896,           0.0012935,             0.95988,             0.96841,             0.98937,             0.76076,            0.024299,             0.02826,           0.0004229,            0.000496,            0.000496,            0.000496
                 194,            0.022123,            0.035613,           0.0012593,             0.93133,             0.98603,             0.98909,             0.75208,            0.024203,            0.027924,          0.00044372,           0.0004465,           0.0004465,           0.0004465
                 195,            0.022689,            0.036418,           0.0012293,             0.93235,             0.98234,             0.98389,             0.74922,            0.024334,              0.0283,          0.00045276,            0.000397,            0.000397,            0.000397
                 196,            0.022258,            0.035403,           0.0012269,             0.94528,             0.97357,             0.98422,             0.75289,            0.024245,            0.028189,          0.00042425,           0.0003475,           0.0003475,           0.0003475
                 197,            0.022709,            0.039065,           0.0014085,             0.93254,             0.97673,             0.98833,             0.75468,            0.024407,            0.028067,          0.00043185,            0.000298,            0.000298,            0.000298
                 198,            0.022602,            0.038586,           0.0013876,             0.92861,             0.98229,             0.98833,             0.75406,            0.024554,            0.027814,          0.00044033,           0.0002485,           0.0002485,           0.0002485
                 199,            0.022449,             0.03813,           0.0014319,             0.92856,             0.99471,               0.989,             0.75259,            0.024453,            0.027318,          0.00043333,            0.000199,            0.000199,            0.000199
