               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.022325,            0.035818,           0.0011762,             0.95568,             0.95833,             0.98438,             0.77548,            0.023059,            0.028771,          0.00057259,           0.0023275,           0.0023275,           0.0023275
                 157,             0.02316,            0.038052,           0.0013129,             0.95301,             0.97462,             0.98556,             0.77151,            0.022812,            0.028587,          0.00055173,            0.002278,            0.002278,            0.002278
                 158,            0.022943,            0.036422,           0.0013141,             0.91822,             0.97564,             0.97633,             0.75738,            0.022993,            0.030192,          0.00059491,           0.0022285,           0.0022285,           0.0022285
                 159,             0.02258,            0.036358,           0.0012962,             0.95002,             0.96629,             0.98048,             0.76908,            0.022491,            0.028271,          0.00053851,            0.002179,            0.002179,            0.002179
                 160,            0.022544,            0.036243,           0.0012633,             0.93431,             0.98639,             0.98636,             0.76965,            0.022645,            0.027885,          0.00051213,           0.0021295,           0.0021295,           0.0021295
                 161,            0.022837,            0.037021,            0.001333,             0.94957,             0.98244,             0.98614,             0.77185,            0.022721,            0.028288,          0.00048728,             0.00208,             0.00208,             0.00208
                 162,            0.022581,            0.037637,           0.0012812,             0.95264,             0.96732,             0.98576,             0.77813,            0.022725,            0.027801,          0.00049361,           0.0020305,           0.0020305,           0.0020305
                 163,             0.02277,            0.037233,           0.0012769,             0.95536,             0.95797,             0.98745,             0.77614,            0.022665,            0.026981,          0.00049363,            0.001981,            0.001981,            0.001981
                 164,            0.022399,             0.03765,           0.0013187,             0.95515,             0.96628,             0.98384,             0.76843,            0.022691,            0.027089,          0.00059205,           0.0019315,           0.0019315,           0.0019315
                 165,            0.022609,            0.037763,           0.0012433,             0.92346,             0.96749,             0.97026,             0.75432,            0.022801,            0.026721,           0.0012122,            0.001882,            0.001882,            0.001882
                 166,             0.02297,            0.038298,           0.0013174,             0.91366,             0.98462,             0.97954,             0.76596,            0.022715,            0.027052,          0.00068901,           0.0018325,           0.0018325,           0.0018325
                 167,            0.023321,            0.038918,           0.0014032,             0.94603,             0.97995,             0.98238,             0.77501,            0.022685,            0.027185,          0.00052629,            0.001783,            0.001783,            0.001783
                 168,            0.022958,            0.037274,           0.0013269,             0.95395,             0.96268,             0.98322,             0.78003,            0.022465,            0.026593,          0.00053085,           0.0017335,           0.0017335,           0.0017335
                 169,            0.022421,            0.037604,            0.001316,             0.94165,             0.97171,             0.98159,             0.76589,            0.022408,            0.027073,          0.00052731,            0.001684,            0.001684,            0.001684
                 170,            0.022496,             0.03743,           0.0012754,             0.95653,             0.95128,             0.97452,             0.76621,            0.022838,            0.026519,          0.00049207,           0.0016345,           0.0016345,           0.0016345
                 171,            0.022344,              0.0359,            0.001277,             0.92918,             0.97818,             0.98236,              0.7702,            0.022525,            0.026959,          0.00050147,            0.001585,            0.001585,            0.001585
                 172,            0.022429,            0.037634,           0.0013311,             0.93032,              0.9795,             0.98117,             0.77593,            0.022629,            0.028181,          0.00052356,           0.0015355,           0.0015355,           0.0015355
                 173,            0.022499,            0.037722,           0.0012832,             0.91952,             0.98892,             0.98168,             0.77615,            0.022677,            0.026774,           0.0005119,            0.001486,            0.001486,            0.001486
                 174,            0.022274,            0.035354,           0.0013109,             0.92844,             0.98732,              0.9819,             0.78114,            0.022218,            0.027393,          0.00054691,           0.0014365,           0.0014365,           0.0014365
                 175,            0.022026,            0.036916,           0.0012659,              0.9251,             0.96489,             0.97273,             0.77865,             0.02241,            0.026973,          0.00049254,            0.001387,            0.001387,            0.001387
                 176,            0.022029,            0.035991,           0.0012355,             0.93479,             0.97664,             0.98052,             0.77468,            0.022513,            0.027288,          0.00050263,           0.0013375,           0.0013375,           0.0013375
                 177,             0.02196,            0.035603,           0.0012011,             0.90545,             0.98071,             0.97931,              0.7783,            0.022496,             0.02846,          0.00053091,            0.001288,            0.001288,            0.001288
                 178,            0.022884,            0.037815,           0.0012846,             0.92412,             0.96884,             0.97977,             0.76984,            0.022284,             0.02768,          0.00046888,           0.0012385,           0.0012385,           0.0012385
                 179,            0.022363,            0.036946,           0.0012596,             0.94323,             0.96372,             0.98059,             0.78494,            0.022341,            0.028408,          0.00049065,            0.001189,            0.001189,            0.001189
                 180,            0.022081,            0.035492,           0.0012623,             0.90752,             0.99069,              0.9796,              0.7715,            0.022589,            0.028275,          0.00047837,           0.0011395,           0.0011395,           0.0011395
                 181,            0.022048,            0.036182,           0.0012521,             0.94085,             0.94843,              0.9786,             0.77263,            0.022621,            0.028662,          0.00048239,             0.00109,             0.00109,             0.00109
                 182,            0.022039,            0.036007,           0.0012653,             0.95389,             0.95998,             0.98011,             0.78071,            0.022292,            0.028297,          0.00045119,           0.0010405,           0.0010405,           0.0010405
                 183,            0.022196,            0.035769,           0.0012176,             0.93703,             0.97564,             0.98154,             0.77292,            0.022555,            0.028446,           0.0004716,            0.000991,            0.000991,            0.000991
                 184,            0.021881,            0.035468,            0.001225,             0.93889,             0.97451,             0.98131,             0.77491,            0.022574,            0.028545,          0.00048997,           0.0009415,           0.0009415,           0.0009415
                 185,            0.022178,            0.035348,            0.001233,             0.95742,             0.95785,              0.9817,             0.77786,            0.022545,            0.028361,          0.00050284,            0.000892,            0.000892,            0.000892
                 186,            0.021793,            0.035327,           0.0012948,             0.94072,             0.97056,             0.98116,             0.77904,            0.022757,            0.028743,          0.00048965,           0.0008425,           0.0008425,           0.0008425
                 187,            0.021925,             0.03497,           0.0013006,             0.96098,             0.96374,             0.98085,             0.78322,            0.022584,             0.02875,           0.0004908,            0.000793,            0.000793,            0.000793
                 188,            0.022207,             0.03567,           0.0011624,             0.95203,             0.97029,             0.98196,             0.78004,            0.022466,            0.028602,           0.0004982,           0.0007435,           0.0007435,           0.0007435
                 189,            0.021845,            0.034733,           0.0012286,             0.95846,             0.95809,             0.98176,             0.77959,            0.022313,             0.02852,          0.00049052,            0.000694,            0.000694,            0.000694
                 190,            0.022034,            0.035212,           0.0012212,             0.95007,             0.97476,             0.98255,             0.77517,            0.022312,             0.02818,          0.00047913,           0.0006445,           0.0006445,           0.0006445
                 191,            0.022143,            0.035387,           0.0011985,             0.95169,             0.97222,             0.98388,             0.78388,            0.022194,            0.027444,          0.00050098,            0.000595,            0.000595,            0.000595
                 192,            0.022014,            0.035498,           0.0012108,             0.95966,             0.97097,             0.98381,             0.77904,            0.022272,            0.027883,          0.00056535,           0.0005455,           0.0005455,           0.0005455
                 193,            0.021774,            0.035366,           0.0012601,             0.95692,             0.95794,             0.98277,             0.77844,            0.022347,            0.027874,          0.00055797,            0.000496,            0.000496,            0.000496
                 194,            0.022069,            0.035012,           0.0012853,             0.91179,             0.97677,             0.97506,             0.77458,            0.022593,            0.027855,          0.00086268,           0.0004465,           0.0004465,           0.0004465
                 195,            0.021784,             0.03493,           0.0012226,             0.95216,             0.97556,             0.98196,             0.78107,            0.022572,            0.028833,          0.00051626,            0.000397,            0.000397,            0.000397
                 196,            0.020898,            0.034335,           0.0011913,             0.94141,             0.97322,             0.98039,             0.77963,            0.022446,            0.029295,          0.00048912,           0.0003475,           0.0003475,           0.0003475
                 197,            0.021425,            0.034404,           0.0011398,             0.94006,             0.97564,             0.98101,             0.77801,            0.022448,             0.02928,          0.00049653,            0.000298,            0.000298,            0.000298
                 198,            0.022032,            0.035782,           0.0012148,             0.93987,             0.97564,              0.9816,             0.78011,            0.022424,            0.029098,          0.00051963,           0.0002485,           0.0002485,           0.0002485
                 199,             0.02154,            0.035016,           0.0012265,             0.93725,             0.97564,             0.98169,              0.7807,            0.022367,            0.029062,          0.00055926,            0.000199,            0.000199,            0.000199
